Player Name - Slate Type,Contest IDs,Player ID,Draftable ID,Player Name,First Name,Last Name,Salary,Position,Team,Game,Game Start Time,Player Image,Tournament,Slate Type,Game Type,Date,Role,Contest Names,Contest IDs (Full),Slate Header
Shedrick Jackson - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1114364,43839568,Shedrick Jackson,Shedrick,Jackson,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/708261.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Lewis Bond - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1286652,43839569,Lewis Bond,Lewis,Bond,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18500.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Josh Kelly - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1170921,43839570,Josh Kelly,Josh,Kelly,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/886140.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Phillip Dorsett II - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,596417,43839571,Phillip Dorsett II,Phillip,Dorsett II,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/17652.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Jared Wayne - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1176733,43839572,Jared Wayne,Jared,Wayne,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/706778.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Deven Thompkins - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1130833,43839573,Deven Thompkins,Deven,Thompkins,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/642698.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Brandon Johnson - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,921460,43839574,Brandon Johnson,Brandon,Johnson,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/642711.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Jha'Quan Jackson - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1169424,43839575,Jha'Quan Jackson,Jha'Quan,Jackson,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/787958.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Treyvhon Saunders - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1405644,43839576,Treyvhon Saunders,Treyvhon,Saunders,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18500.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Chase Roberts - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1325800,43839577,Chase Roberts,Chase,Roberts,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18388.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
E.J. Williams Jr. - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1213929,43839578,E.J. Williams Jr.,E.J.,Williams Jr.,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18388.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Daniel Sobkowicz - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1322238,43839579,Daniel Sobkowicz,Daniel,Sobkowicz,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18500.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Justin Shorter - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1121887,43839580,Justin Shorter,Justin,Shorter,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/706621.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Juwann Winfree - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,836079,43839581,Juwann Winfree,Juwann,Winfree,7600,WR,HOU, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/19098.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Corey Rucker - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1214733,43839582,Corey Rucker,Corey,Rucker,7600,WR,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18388.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Connor Heyward - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1057457,43839583,Connor Heyward,Connor,Heyward,7600,RB,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/players/50/641102.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Patrick Gurd - Showdown Captain Mode (Flex),193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,1229749,43839584,Patrick Gurd,Patrick,Gurd,7600,TE,LV, @ ,08/20/2026 08:00 PM,https://dkn.gs/sports/images/nfl/teams/50/18388.png,LV @ HOU,Showdown Captain Mode,NFL,8/20,Flex,"NFL $4K Showdown Special [$1K to 1st] (LV @ HOU);NFL Showdown $750 Huddle [Single Entry] (LV @ HOU);NFL Showdown $750 First Down [20 Entry Max] (LV @ HOU);NFL Showdown $720 Spy [Single Entry, Top 2 Win] (LV @ HOU);NFL Showdown $300 Play-Action (LV @ HOU);NFL Showdown $155 Fair Catch [Single Entry] (LV @ HOU);NFL Showdown $340 Bootleg [Single Entry] (LV @ HOU);NFL Showdown $265 Chop Block [Single Entry] (LV @ HOU);NFL Showdown $100 Quarter Jukebox [Just $0.25!] (LV @ HOU);NFL Showdown $100 Daily Dollar [Single Entry] (LV @ HOU)",193845374;193845359;193845354;193845357;193845353;193845358;193845352;193845351;193845355;193845360;193845356,8/20 8:00PM ( @ )
Amon-Ra St. Brown - Classic,193028206;193028199;193028192;193028208;193028195;193030089;193028221;193028222;193028223;193028231;193028258;193028220;193028238;193028185;193028186;193028193;193028194;193028181;193029990;193028236,1127106,43727633,Amon-Ra St. Brown,Amon-Ra,St. Brown,7500,WR,DET, @ ,09/13/2026 01:00 PM,https://dkn.gs/sports/images/nfl/players/50/560800.png,NO @ DET,Classic,NFL,9/13,Standard,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st];NFL $2.5M Fantasy Football Millionaire [$1M to 1st];NFL $3M MEGA Millionaire [$1M to 1st];NFL $400K Play-Action [20 Entry Max];NFL $1M Field General [$200K to 1st];NFL $400K Bootleg [$50K to 1st];NFL $500K Power Sweep [$100K to 1st, 5 Entry Max];NFL $250K Power Sweep [$50K to 1st, 3 Entry Max];NFL $100K Power Sweep [3 Entry Max];NFL $400K Game Changer [$100K to 1st, Single Entry]",193028206;193028199;193028192;193028208;193028195;193030089;193028221;193028222;193028223;193028231;193028258;193028220;193028238;193028185;193028186;193028193;193028194;193028181;193029990;193028236,"9/13 1:00PM, 12 Games"
Andy Borregales - Showdown Captain Mode (Captain),193391013;193391011;193391009;193391016;193391015;193391012;193391005;193391006;193391021;193391030;193391031;193391056;193391057;193391058;193391625;193391626;193391627;193391628;193391049;193391050,1286810,43782114,Andy Borregales,Andy,Borregales,7500,CPT,NE, @ ,09/09/2026 08:20 PM,https://dkn.gs/sports/images/nfl/players/50/893004.png,NE @ SEA,Showdown Captain Mode,NFL,9/9,Captain,"NFL Showdown $2.25M Wednesday Kickoff Millionaire [$1M to 1st] (NE @ SEA);NFL Showdown $600K Wildcat [$150K to 1st] (NE @ SEA);NFL Showdown $402K Luxury Box [$100K to 1st] (NE @ SEA);NFL Showdown $300K Play-Action [20 Entry Max] (NE @ SEA);NFL Showdown $150K Flea Flicker [$25K to 1st] (NE @ SEA);NFL Showdown $150K Bootleg [$50K to 1st] (NE @ SEA);NFL Showdown $100K Huddle [Single Entry] (NE @ SEA);NFL Showdown $10K Huddle [Single Entry] (NE @ SEA);NFL Showdown $150K Four-Point Stance [$50K to 1st, 5 Entry Max] (NE @ SEA);NFL Showdown $100K Spy [$20K to 1st, Single Entry] (NE @ SEA)",193391013;193391011;193391009;193391016;193391015;193391012;193391005;193391006;193391021;193391030;193391031;193391056;193391057;193391058;193391625;193391626;193391627;193391628;193391049;193391050,9/9 8:20PM ( @ )
Drew Lock - Showdown Captain Mode (Flex),193391013;193391011;193391009;193391016;193391015;193391012;193391005;193391006;193391021;193391030;193391031;193391056;193391057;193391058;193391625;193391626;193391627;193391628;193391049;193391050,882345,43782042,Drew Lock,Drew,Lock,7400,QB,SEA, @ ,09/09/2026 08:20 PM,https://dkn.gs/sports/images/nfl/players/50/18863.png,NE @ SEA,Showdown Captain Mode,NFL,9/9,Flex,"NFL Showdown $2.25M Wednesday Kickoff Millionaire [$1M to 1st] (NE @ SEA);NFL Showdown $600K Wildcat [$150K to 1st] (NE @ SEA);NFL Showdown $402K Luxury Box [$100K to 1st] (NE @ SEA);NFL Showdown $300K Play-Action [20 Entry Max] (NE @ SEA);NFL Showdown $150K Flea Flicker [$25K to 1st] (NE @ SEA);NFL Showdown $150K Bootleg [$50K to 1st] (NE @ SEA);NFL Showdown $100K Huddle [Single Entry] (NE @ SEA);NFL Showdown $10K Huddle [Single Entry] (NE @ SEA);NFL Showdown $150K Four-Point Stance [$50K to 1st, 5 Entry Max] (NE @ SEA);NFL Showdown $100K Spy [$20K to 1st, Single Entry] (NE @ SEA)",193391013;193391011;193391009;193391016;193391015;193391012;193391005;193391006;193391021;193391030;193391031;193391056;193391057;193391058;193391625;193391626;193391627;193391628;193391049;193391050,9/9 8:20PM ( @ )
Jonathan Taylor - Classic,193028206;193028199;193028192;193028208;193028195;193030089;193028221;193028222;193028223;193028231;193028258;193028220;193028238;193028185;193028186;193028193;193028194;193028181;193029990;193028236,1065406,43727329,Jonathan Taylor,Jonathan,Taylor,7300,RB,IND, @ ,09/13/2026 01:00 PM,https://dkn.gs/sports/images/nfl/players/50/468700.png,BAL @ IND,Classic,NFL,9/13,Standard,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st];NFL $2.5M Fantasy Football Millionaire [$1M to 1st];NFL $3M MEGA Millionaire [$1M to 1st];NFL $400K Play-Action [20 Entry Max];NFL $1M Field General [$200K to 1st];NFL $400K Bootleg [$50K to 1st];NFL $500K Power Sweep [$100K to 1st, 5 Entry Max];NFL $250K Power Sweep [$50K to 1st, 3 Entry Max];NFL $100K Power Sweep [3 Entry Max];NFL $400K Game Changer [$100K to 1st, Single Entry]",193028206;193028199;193028192;193028208;193028195;193030089;193028221;193028222;193028223;193028231;193028258;193028220;193028238;193028185;193028186;193028193;193028194;193028181;193029990;193028236,"9/13 1:00PM, 12 Games"
